Sample	Celltype	Chromosome	Strand	Start	End	EF
FS301_nucl	RNH2A-KO T3-17	chr6	+	155000000	157500000	1.324084187174546
FS301_nucl	RNH2A-KO T3-17	chr6	+	157500000	160000000	1.7959414681578736
FS301_nucl	RNH2A-KO T3-17	chr6	+	160000000	162500000	1.2975733003888084
FS301_nucl	RNH2A-KO T3-17	chr6	+	165000000	167500000	1.6720110576414133
FS301_nucl	RNH2A-KO T3-17	chr6	+	167500000	170000000	1.9550067888722995
FS301_nucl	RNH2A-KO T3-17	chr6	+	170000000	170805979	1.5072691244930356
FS301_nucl	RNH2A-KO T3-17	chr6	-	0	2500000	1.2749366584268809
FS301_nucl	RNH2A-KO T3-17	chr6	-	2500000	5000000	1.4852246890055425
FS301_nucl	RNH2A-KO T3-17	chr6	-	5000000	7500000	1.2511158570422933
FS301_nucl	RNH2A-KO T3-17	chr6	-	30000000	32500000	1.7860135462594915
FS301_nucl	RNH2A-KO T3-17	chr6	-	32500000	35000000	1.9219241989011908
FS301_nucl	RNH2A-KO T3-17	chr6	-	35000000	37500000	2.382672242508198
FS301_nucl	RNH2A-KO T3-17	chr6	-	37500000	40000000	1.5039898327348926
FS301_nucl	RNH2A-KO T3-17	chr6	-	40000000	42500000	1.5517225284347922
FS301_nucl	RNH2A-KO T3-17	chr6	-	42500000	45000000	1.9216509201090162
FS301_nucl	RNH2A-KO T3-17	chr6	-	110000000	112500000	1.4051084564329055
FS301_nucl	RNH2A-KO T3-17	chr6	-	137500000	140000000	1.3487219323141306
FS301_nucl	RNH2A-KO T3-17	chr6	-	147500000	150000000	1.4655486159689426
FS301_nucl	RNH2A-KO T3-17	chr6	-	150000000	152500000	1.6112517586635797
FS301_nucl	RNH2A-KO T3-17	chr6	-	155000000	157500000	1.4126236232177178
FS301_nucl	RNH2A-KO T3-17	chr6	-	157500000	160000000	2.0196669135691154
FS301_nucl	RNH2A-KO T3-17	chr6	-	160000000	162500000	1.250432660061856
FS301_nucl	RNH2A-KO T3-17	chr6	-	165000000	167500000	1.5937163694990173
FS301_nucl	RNH2A-KO T3-17	chr6	-	167500000	170000000	1.934358383945137
FS301_nucl	RNH2A-KO T3-17	chr6	-	170000000	170805979	1.363183172788004
FS301_nucl	RNH2A-KO T3-17	chr7	+	0	2500000	2.0976453983253394
FS301_nucl	RNH2A-KO T3-17	chr7	+	2500000	5000000	1.2060856446135861
FS301_nucl	RNH2A-KO T3-17	chr7	+	42500000	45000000	1.355066789803661
FS301_nucl	RNH2A-KO T3-17	chr7	+	72500000	75000000	1.2447340458313483
FS301_nucl	RNH2A-KO T3-17	chr7	+	97500000	100000000	1.2763554650095172
FS301_nucl	RNH2A-KO T3-17	chr7	+	100000000	102500000	1.8394722530005478
FS301_nucl	RNH2A-KO T3-17	chr7	+	127500000	130000000	1.313634973622164
FS301_nucl	RNH2A-KO T3-17	chr7	+	137500000	140000000	1.7256716477619425
FS301_nucl	RNH2A-KO T3-17	chr7	+	140000000	142500000	1.6379712615275401
FS301_nucl	RNH2A-KO T3-17	chr7	+	147500000	150000000	1.4606540394115732
FS301_nucl	RNH2A-KO T3-17	chr7	+	150000000	152500000	1.8772993186551408
FS301_nucl	RNH2A-KO T3-17	chr7	+	155000000	157500000	1.896783223401385
FS301_nucl	RNH2A-KO T3-17	chr7	+	157500000	159345973	2.0643701549289664
FS301_nucl	RNH2A-KO T3-17	chr7	-	0	2500000	1.8226329044109413
FS301_nucl	RNH2A-KO T3-17	chr7	-	2500000	5000000	1.2592231278768184
FS301_nucl	RNH2A-KO T3-17	chr7	-	42500000	45000000	1.3162928489760308
FS301_nucl	RNH2A-KO T3-17	chr7	-	72500000	75000000	1.3006704113566934
FS301_nucl	RNH2A-KO T3-17	chr7	-	97500000	100000000	1.304131942724244
FS301_nucl	RNH2A-KO T3-17	chr7	-	100000000	102500000	1.857157125155716
FS301_nucl	RNH2A-KO T3-17	chr7	-	127500000	130000000	1.3355134573590057
FS301_nucl	RNH2A-KO T3-17	chr7	-	137500000	140000000	1.6735593232794794
FS301_nucl	RNH2A-KO T3-17	chr7	-	140000000	142500000	1.665042134256692
FS301_nucl	RNH2A-KO T3-17	chr7	-	147500000	150000000	1.5465757778488298
FS301_nucl	RNH2A-KO T3-17	chr7	-	150000000	152500000	1.8047786899887281
FS301_nucl	RNH2A-KO T3-17	chr7	-	155000000	157500000	1.9812256968031658
FS301_nucl	RNH2A-KO T3-17	chr7	-	157500000	159345973	1.7085701076247397
FS301_nucl	RNH2A-KO T3-17	chr8	+	37500000	40000000	1.3472184722010057
FS301_nucl	RNH2A-KO T3-17	chr8	+	40000000	42500000	1.3794330781747177
FS301_nucl	RNH2A-KO T3-17	chr8	+	122500000	125000000	1.3634626644483698
FS301_nucl	RNH2A-KO T3-17	chr8	+	132500000	135000000	1.29830337644487
FS301_nucl	RNH2A-KO T3-17	chr8	+	137500000	140000000	1.2809184403599025
FS301_nucl	RNH2A-KO T3-17	chr8	+	140000000	142500000	2.4090228362354695
FS301_nucl	RNH2A-KO T3-17	chr8	+	142500000	145000000	3.0294505946268644
FS301_nucl	RNH2A-KO T3-17	chr8	-	37500000	40000000	1.3375175018349603
FS301_nucl	RNH2A-KO T3-17	chr8	-	40000000	42500000	1.3364243866662557
FS301_nucl	RNH2A-KO T3-17	chr8	-	122500000	125000000	1.3448960292236805
FS301_nucl	RNH2A-KO T3-17	chr8	-	132500000	135000000	1.2218294798142062
FS301_nucl	RNH2A-KO T3-17	chr8	-	140000000	142500000	2.2241705430466103
FS301_nucl	RNH2A-KO T3-17	chr8	-	142500000	145000000	2.8052523481411575
FS301_nucl	RNH2A-KO T3-17	chr9	+	32500000	35000000	1.4795447573621678
FS301_nucl	RNH2A-KO T3-17	chr9	+	35000000	37500000	1.475803117574852
FS301_nucl	RNH2A-KO T3-17	chr9	+	77500000	80000000	1.2957937400021582
FS301_nucl	RNH2A-KO T3-17	chr9	+	87500000	90000000	1.313954381896691
FS301_nucl	RNH2A-KO T3-17	chr9	+	92500000	95000000	1.4261579457626616
FS301_nucl	RNH2A-KO T3-17	chr9	+	95000000	97500000	1.2621189819163159
FS301_nucl	RNH2A-KO T3-17	chr9	+	97500000	100000000	1.3733643209587056
FS301_nucl	RNH2A-KO T3-17	chr9	+	112500000	115000000	1.3963617167246467
FS301_nucl	RNH2A-KO T3-17	chr9	+	120000000	122500000	1.4653995337759738
FS301_nucl	RNH2A-KO T3-17	chr9	+	122500000	125000000	1.506192533408417
FS301_nucl	RNH2A-KO T3-17	chr9	+	125000000	127500000	1.517873750305403
FS301_nucl	RNH2A-KO T3-17	chr9	+	127500000	130000000	2.4357162420353284
FS301_nucl	RNH2A-KO T3-17	chr9	+	130000000	132500000	2.0579475127769884
FS301_nucl	RNH2A-KO T3-17	chr9	+	132500000	135000000	2.466561955403864
FS301_nucl	RNH2A-KO T3-17	chr9	+	135000000	137500000	3.2264798702562816
FS301_nucl	RNH2A-KO T3-17	chr9	+	137500000	138394717	1.3706004305729336
FS301_nucl	RNH2A-KO T3-17	chr9	-	32500000	35000000	1.406793675651318
FS301_nucl	RNH2A-KO T3-17	chr9	-	35000000	37500000	1.5275373553273048
FS301_nucl	RNH2A-KO T3-17	chr9	-	77500000	80000000	1.332826215902618
FS301_nucl	RNH2A-KO T3-17	chr9	-	87500000	90000000	1.3436207281935306
FS301_nucl	RNH2A-KO T3-17	chr9	-	92500000	95000000	1.5447083727689672
FS301_nucl	RNH2A-KO T3-17	chr9	-	95000000	97500000	1.221100736368406
FS301_nucl	RNH2A-KO T3-17	chr9	-	97500000	100000000	1.2980287163656683
FS301_nucl	RNH2A-KO T3-17	chr9	-	112500000	115000000	1.54220331717403
FS301_nucl	RNH2A-KO T3-17	chr9	-	120000000	122500000	1.4488786096462678
FS301_nucl	RNH2A-KO T3-17	chr9	-	122500000	125000000	1.384111535900793
FS301_nucl	RNH2A-KO T3-17	chr9	-	125000000	127500000	1.6230938396578296
FS301_nucl	RNH2A-KO T3-17	chr9	-	127500000	130000000	2.5015940635696894
FS301_nucl	RNH2A-KO T3-17	chr9	-	130000000	132500000	2.201625042692302
FS301_nucl	RNH2A-KO T3-17	chr9	-	132500000	135000000	2.52363855280503
FS301_nucl	RNH2A-KO T3-17	chr9	-	135000000	137500000	2.984341049946254
FS301_nucl	RNH2A-KO T3-17	chr9	-	137500000	138394717	1.6143506802585343
FS303_nucl	hESC	chr1	+	0	2500000	1.9908412169697995
FS303_nucl	hESC	chr1	+	2500000	5000000	1.704185282247888
FS303_nucl	hESC	chr1	+	5000000	7500000	1.729385803981683
FS303_nucl	hESC	chr1	+	7500000	10000000	1.5939329996625347
FS303_nucl	hESC	chr1	+	10000000	12500000	1.5403818909782203
FS303_nucl	hESC	chr1	+	15000000	17500000	1.5592822822785666
FS303_nucl	hESC	chr1	+	17500000	20000000	1.8333379561335874
FS303_nucl	hESC	chr1	+	20000000	22500000	1.5277816301113227
FS303_nucl	hESC	chr1	+	22500000	25000000	1.530931695328047
FS303_nucl	hESC	chr1	+	25000000	27500000	1.5939329996625347
FS303_nucl	hESC	chr1	+	27500000	30000000	1.5025811083775278
FS303_nucl	hESC	chr1	+	30000000	32500000	1.6569343039970221
FS303_nucl	hESC	chr1	+	32500000	35000000	1.398628956225623
FS303_nucl	hESC	chr1	+	35000000	37500000	1.3608281736249306
FS303_nucl	hESC	chr1	+	37500000	40000000	1.4112292170925207
FS303_nucl	hESC	chr1	+	40000000	42500000	1.3009769345071676
FS303_nucl	hESC	chr1	+	42500000	45000000	1.43957980404304
FS303_nucl	hESC	chr1	+	45000000	47500000	1.2127751084388847
FS303_nucl	hESC	chr1	+	47500000	50000000	1.2442757606061288
FS303_nucl	hESC	chr1	+	52500000	55000000	1.6821348257308173
FS303_nucl	hESC	chr1	+	150000000	152500000	1.3450778475413088
FS303_nucl	hESC	chr1	+	152500000	155000000	1.4206794127426938
FS303_nucl	hESC	chr1	+	155000000	157500000	1.4679303909935595
FS303_nucl	hESC	chr1	+	182500000	185000000	1.2285254345225067
FS303_nucl	hESC	chr1	+	200000000	202500000	1.4364297388263156
FS303_nucl	hESC	chr1	+	202500000	205000000	1.423829477959418
FS303_nucl	hESC	chr1	+	205000000	207500000	1.3639782388416548
FS303_nucl	hESC	chr1	+	212500000	215000000	1.206474978005436
FS303_nucl	hESC	chr1	+	225000000	227500000	1.3513779779747574
FS303_nucl	hESC	chr1	+	227500000	230000000	1.2757764127733724
FS303_nucl	hESC	chr1	+	232500000	235000000	1.3797285649252768
FS303_nucl	hESC	chr1	-	0	2500000	1.2325329085617729
FS303_nucl	hESC	chr1	-	2500000	5000000	1.5074825573947834
FS303_nucl	hESC	chr1	-	5000000	7500000	1.447436082362287
FS303_nucl	hESC	chr1	-	7500000	10000000	1.4916808534388633
FS303_nucl	hESC	chr1	-	10000000	12500000	1.738187435151218
FS303_nucl	hESC	chr1	-	15000000	17500000	1.5106428981859676
FS303_nucl	hESC	chr1	-	17500000	20000000	1.7223857311952977
FS303_nucl	hESC	chr1	-	20000000	22500000	1.3873896073297902
FS303_nucl	hESC	chr1	-	22500000	25000000	1.5422463060978078
FS303_nucl	hESC	chr1	-	25000000	27500000	1.6275755074597769
FS303_nucl	hESC	chr1	-	27500000	30000000	1.5327652837242556
FS303_nucl	hESC	chr1	-	30000000	32500000	1.4948411942300475
FS303_nucl	hESC	chr1	-	32500000	35000000	1.5359256245154398
FS303_nucl	hESC	chr1	-	35000000	37500000	1.4000309704945262
FS303_nucl	hESC	chr1	-	37500000	40000000	1.4347947191975507
FS303_nucl	hESC	chr1	-	40000000	42500000	1.4063516520768944
FS303_nucl	hESC	chr1	-	42500000	45000000	1.5612083508449122
FS303_nucl	hESC	chr1	-	45000000	47500000	1.2198915453970363
FS303_nucl	hESC	chr1	-	52500000	55000000	1.6054531219214883
FS303_nucl	hESC	chr1	-	62500000	65000000	1.210410523023484
FS303_nucl	hESC	chr1	-	107500000	110000000	1.2862587020119012
FS303_nucl	hESC	chr1	-	110000000	112500000	1.4126723336592624
FS303_nucl	hESC	chr1	-	150000000	152500000	1.3494655178355817
FS303_nucl	hESC	chr1	-	152500000	155000000	1.2609759756824288
FS303_nucl	hESC	chr1	-	155000000	157500000	1.6307358482509606
FS303_nucl	hESC	chr1	-	160000000	162500000	1.2325329085617724
FS303_nucl	hESC	chr1	-	180000000	182500000	1.289419042803085
FS303_nucl	hESC	chr1	-	200000000	202500000	1.3399844954620295
FS303_nucl	hESC	chr1	-	202500000	205000000	1.482199831065311
FS303_nucl	hESC	chr1	-	205000000	207500000	1.276777679638349
FS303_nucl	hESC	chr1	-	222500000	225000000	1.204089841441116
FS303_nucl	hESC	chr1	-	225000000	227500000	1.3020604059678214
FS303_nucl	hESC	chr1	-	227500000	230000000	1.2356932493529564
FS303_nucl	hESC	chr1	-	230000000	232500000	1.3052207467590053
FS303_nucl	hESC	chr1	-	232500000	235000000	1.2325329085617724
FS303_nucl	hESC	chr1	-	245000000	247500000	1.3241827915061095
FS303_nucl	hESC	chr10	+	0	2500000	1.33877771710786
FS303_nucl	hESC	chr10	+	2500000	5000000	1.253725956256302
FS303_nucl	hESC	chr10	+	5000000	7500000	1.3324775866744112
FS303_nucl	hESC	chr10	+	12500000	15000000	1.3261774562409625
FS303_nucl	hESC	chr10	+	32500000	35000000	1.2694762823399237
FS303_nucl	hESC	chr10	+	42500000	45000000	1.2600260866897506
FS303_nucl	hESC	chr10	+	67500000	70000000	1.297826869290443
FS303_nucl	hESC	chr10	+	70000000	72500000	1.6852848909475415
FS303_nucl	hESC	chr10	+	72500000	75000000	1.222225304089058
FS303_nucl	hESC	chr10	+	77500000	80000000	1.2663262171231993
FS303_nucl	hESC	chr10	+	92500000	95000000	1.272626347556648
FS303_nucl	hESC	chr10	+	95000000	97500000	1.471080456210284
FS303_nucl	hESC	chr10	+	97500000	100000000	1.2537259562563017
FS303_nucl	hESC	chr10	+	100000000	102500000	1.6600843692137466
FS303_nucl	hESC	chr10	+	112500000	115000000	1.2159251736556091
FS303_nucl	hESC	chr10	+	117500000	120000000	1.3356276518911356
FS303_nucl	hESC	chr10	+	120000000	122500000	1.263176151906475
FS303_nucl	hESC	chr10	+	122500000	125000000	1.3576781084082064
FS303_nucl	hESC	chr10	+	125000000	127500000	1.3072770649406162
FS303_nucl	hESC	chr10	+	127500000	130000000	1.4332796736095914
FS303_nucl	hESC	chr10	+	130000000	132500000	1.5120313040277007
FS303_nucl	hESC	chr10	+	132500000	133797422	1.4852442440778646
FS303_nucl	hESC	chr10	-	5000000	7500000	1.2293725677705885
FS303_nucl	hESC	chr10	-	10000000	12500000	1.2293725677705885
FS303_nucl	hESC	chr10	-	12500000	15000000	1.479039490274127
FS303_nucl	hESC	chr10	-	67500000	70000000	1.3083810875501893
FS303_nucl	hESC	chr10	-	70000000	72500000	1.460077445527023
FS303_nucl	hESC	chr10	-	75000000	77500000	1.2451742717265086
FS303_nucl	hESC	chr10	-	77500000	80000000	1.5959720995479363
FS303_nucl	hESC	chr10	-	95000000	97500000	1.2483346125176926
FS303_nucl	hESC	chr10	-	100000000	102500000	1.447436082362287
FS303_nucl	hESC	chr10	-	102500000	105000000	1.3368241546708455
FS303_nucl	hESC	chr10	-	112500000	115000000	1.2198915453970363
FS303_nucl	hESC	chr10	-	117500000	120000000	1.2989000651766371
FS303_nucl	hESC	chr10	-	122500000	125000000	1.460077445527023
FS303_nucl	hESC	chr10	-	127500000	130000000	1.3336638138796615
FS303_nucl	hESC	chr10	-	130000000	132500000	1.5801703955920163
FS303_nucl	hESC	chr10	-	132500000	133797422	1.4673405488046647
FS303_nucl	hESC	chr11	+	0	2500000	1.8679886735175557
FS303_nucl	hESC	chr11	+	7500000	10000000	1.222225304089058
FS303_nucl	hESC	chr11	+	10000000	12500000	1.3009769345071676
FS303_nucl	hESC	chr11	+	42500000	45000000	1.3324775866744112
FS303_nucl	hESC	chr11	+	45000000	47500000	1.6128333909628807
FS303_nucl	hESC	chr11	+	60000000	62500000	1.3671283040583795
FS303_nucl	hESC	chr11	+	62500000	65000000	1.704185282247888
FS303_nucl	hESC	chr11	+	65000000	67500000	1.9026393909015238
FS303_nucl	hESC	chr11	+	67500000	70000000	1.530931695328047
FS303_nucl	hESC	chr11	+	70000000	72500000	1.6411839779134003
FS303_nucl	hESC	chr11	+	72500000	75000000	1.247425825822853
FS303_nucl	hESC	chr11	+	75000000	77500000	1.5088812388109765
FS303_nucl	hESC	chr11	+	115000000	117500000	1.4017790214423476
FS303_nucl	hESC	chr11	+	117500000	120000000	1.562432347495291
FS303_nucl	hESC	chr11	+	120000000	122500000	1.348227912758033
FS303_nucl	hESC	chr11	+	122500000	125000000	1.2411256953894043
FS303_nucl	hESC	chr11	+	125000000	127500000	1.3828786301420013
FS303_nucl	hESC	chr11	+	130000000	132500000	1.354528043191482
FS303_nucl	hESC	chr11	+	132500000	135000000	1.3450778475413088
FS303_nucl	hESC	chr11	-	0	2500000	1.7318667535688497
FS303_nucl	hESC	chr11	-	10000000	12500000	1.213570863814668
FS303_nucl	hESC	chr11	-	17500000	20000000	1.4284740376151825
FS303_nucl	hESC	chr11	-	45000000	47500000	1.5422463060978078
FS303_nucl	hESC	chr11	-	60000000	62500000	1.460077445527023
FS303_nucl	hESC	chr11	-	62500000	65000000	1.5612083508449122
FS303_nucl	hESC	chr11	-	65000000	67500000	1.8740820891721313
FS303_nucl	hESC	chr11	-	67500000	70000000	1.6338961890421448
FS303_nucl	hESC	chr11	-	70000000	72500000	1.2736173388471648
FS303_nucl	hESC	chr11	-	72500000	75000000	1.368427562582686
FS303_nucl	hESC	chr11	-	75000000	77500000	1.4663981271093909
FS303_nucl	hESC	chr11	-	115000000	117500000	1.3210224507149255
FS303_nucl	hESC	chr11	-	117500000	120000000	1.4790394902741273
FS303_nucl	hESC	chr11	-	120000000	122500000	1.3147017691325573
FS303_nucl	hESC	chr11	-	122500000	125000000	1.286258702011901
FS303_nucl	hESC	chr11	-	125000000	127500000	1.450596423153471
FS303_nucl	hESC	chr11	-	130000000	132500000	1.3589465402091339
FS303_nucl	hESC	chr11	-	132500000	135000000	1.5011618758124154
FS303_nucl	hESC	chr12	+	0	2500000	1.398628956225623
FS303_nucl	hESC	chr12	+	2500000	5000000	1.4364297388263156
FS303_nucl	hESC	chr12	+	5000000	7500000	1.4899808475106302
FS303_nucl	hESC	chr12	+	47500000	50000000	1.38917876057545
FS303_nucl	hESC	chr12	+	50000000	52500000	1.38917876057545
FS303_nucl	hESC	chr12	+	52500000	55000000	1.348227912758033
FS303_nucl	hESC	chr12	+	55000000	57500000	1.3450778475413088
FS303_nucl	hESC	chr12	+	105000000	107500000	1.2159251736556091
FS303_nucl	hESC	chr12	+	107500000	110000000	1.3041269997238918
FS303_nucl	hESC	chr12	+	110000000	112500000	1.4836807170771815
FS303_nucl	hESC	chr12	+	112500000	115000000	1.4175293475259694
FS303_nucl	hESC	chr12	+	115000000	117500000	1.2568760214730261
FS303_nucl	hESC	chr12	+	117500000	120000000	1.2757764127733724
FS303_nucl	hESC	chr12	+	120000000	122500000	1.7167855431147854
FS303_nucl	hESC	chr12	+	122500000	125000000	1.5750326083621884
FS303_nucl	hESC	chr12	+	127500000	130000000	1.247425825822853
FS303_nucl	hESC	chr12	+	130000000	132500000	1.5435319561949445
FS303_nucl	hESC	chr12	+	132500000	133275309	1.2252760419458106
FS303_nucl	hESC	chr12	-	0	2500000	1.463237786318207
FS303_nucl	hESC	chr12	-	2500000	5000000	1.55172732847136
FS303_nucl	hESC	chr12	-	5000000	7500000	1.3842292665386062
FS303_nucl	hESC	chr12	-	10000000	12500000	1.2420139309353246
FS303_nucl	hESC	chr12	-	47500000	50000000	1.4474360823622867
FS303_nucl	hESC	chr12	-	50000000	52500000	1.4916808534388633
FS303_nucl	hESC	chr12	-	52500000	55000000	1.545406646888992
FS303_nucl	hESC	chr12	-	55000000	57500000	1.3494655178355817
FS303_nucl	hESC	chr12	-	102500000	105000000	1.2167312046058523
FS303_nucl	hESC	chr12	-	107500000	110000000	1.5959720995479365
FS303_nucl	hESC	chr12	-	110000000	112500000	1.368427562582686
FS303_nucl	hESC	chr12	-	112500000	115000000	1.5106428981859676
FS303_nucl	hESC	chr12	-	115000000	117500000	1.2262122269794045
FS303_nucl	hESC	chr12	-	117500000	120000000	1.200929500649932
FS303_nucl	hESC	chr12	-	120000000	122500000	1.646537552206881
FS303_nucl	hESC	chr12	-	122500000	125000000	1.6086134627126725
FS303_nucl	hESC	chr12	-	127500000	130000000	1.2514949533088768
FS303_nucl	hESC	chr12	-	130000000	132500000	1.6117738035038567
FS303_nucl	hESC	chr12	-	132500000	133275309	1.3538791975608486
FS303_nucl	hESC	chr13	+	25000000	27500000	1.2411256953894043
FS303_nucl	hESC	chr13	+	27500000	30000000	1.2663262171231993
FS303_nucl	hESC	chr13	+	30000000	32500000	1.2159251736556091
FS303_nucl	hESC	chr13	+	97500000	100000000	1.2883766736402698
FS303_nucl	hESC	chr13	+	110000000	112500000	1.2190752388723336
FS303_nucl	hESC	chr13	+	112500000	114364328	1.4996429796537225
FS303_nucl	hESC	chr13	-	25000000	27500000	1.3210224507149255
FS303_nucl	hESC	chr13	-	27500000	30000000	1.3115414283413733
FS303_nucl	hESC	chr13	-	30000000	32500000	1.2293725677705885
FS303_nucl	hESC	chr13	-	97500000	100000000	1.3147017691325573
FS303_nucl	hESC	chr13	-	110000000	112500000	1.3052207467590051
FS303_nucl	hESC	chr13	-	112500000	114364328	1.7553456477831808
FS303_nucl	hESC	chr14	+	20000000	22500000	1.2442757606061288
FS303_nucl	hESC	chr14	+	22500000	25000000	1.404929086659072
FS303_nucl	hESC	chr14	+	67500000	70000000	1.3608281736249306
FS303_nucl	hESC	chr14	+	72500000	75000000	1.3671283040583795
FS303_nucl	hESC	chr14	+	75000000	77500000	1.3167272605907894
FS303_nucl	hESC	chr14	+	87500000	90000000	1.2505758910395772
FS303_nucl	hESC	chr14	+	90000000	92500000	1.247425825822853
FS303_nucl	hESC	chr14	+	92500000	95000000	1.4616302605601108
FS303_nucl	hESC	chr14	+	95000000	97500000	1.4364297388263156
FS303_nucl	hESC	chr14	+	97500000	100000000	1.3923288257921744
FS303_nucl	hESC	chr14	+	100000000	102500000	1.5750326083621884
FS303_nucl	hESC	chr14	+	102500000	105000000	1.8081374343997925
FS303_nucl	hESC	chr14	-	22500000	25000000	1.453756763944655
FS303_nucl	hESC	chr14	-	62500000	65000000	1.2104105230234843
FS303_nucl	hESC	chr14	-	67500000	70000000	1.3431448362532137
FS303_nucl	hESC	chr14	-	72500000	75000000	1.5422463060978078
FS303_nucl	hESC	chr14	-	75000000	77500000	1.5706893732184641
FS303_nucl	hESC	chr14	-	90000000	92500000	1.2420139309353246
FS303_nucl	hESC	chr14	-	92500000	95000000	1.3020604059678214
FS303_nucl	hESC	chr14	-	95000000	97500000	1.374748244165054
FS303_nucl	hESC	chr14	-	97500000	100000000	1.3241827915061095
FS303_nucl	hESC	chr14	-	100000000	102500000	1.5138032389771516
FS303_nucl	hESC	chr14	-	102500000	105000000	1.630735848250961
FS303_nucl	hESC	chr15	+	40000000	42500000	1.5246315648945985
FS303_nucl	hESC	chr15	+	50000000	52500000	1.2915267388569944
FS303_nucl	hESC	chr15	+	62500000	65000000	1.423829477959418
FS303_nucl	hESC	chr15	+	65000000	67500000	1.2757764127733724
FS303_nucl	hESC	chr15	+	67500000	70000000	1.43957980404304
FS303_nucl	hESC	chr15	+	70000000	72500000	1.2946768040737187
FS303_nucl	hESC	chr15	+	72500000	75000000	1.43957980404304
FS303_nucl	hESC	chr15	+	77500000	80000000	1.445879934476489
FS303_nucl	hESC	chr15	+	87500000	90000000	1.404929086659072
FS303_nucl	hESC	chr15	+	90000000	92500000	1.3009769345071676
FS303_nucl	hESC	chr15	+	100000000	101991189	1.3735981086151394
FS303_nucl	hESC	chr15	-	25000000	27500000	1.3083810875501893
FS303_nucl	hESC	chr15	-	40000000	42500000	1.4347947191975507
FS303_nucl	hESC	chr15	-	62500000	65000000	1.2483346125176926
FS303_nucl	hESC	chr15	-	65000000	67500000	1.548566987680176
FS303_nucl	hESC	chr15	-	67500000	70000000	1.463237786318207
FS303_nucl	hESC	chr15	-	70000000	72500000	1.4000309704945262
FS303_nucl	hESC	chr15	-	72500000	75000000	1.4885205126476793
FS303_nucl	hESC	chr15	-	75000000	77500000	1.2578156348912448
FS303_nucl	hESC	chr15	-	77500000	80000000	1.3810689257474222
FS303_nucl	hESC	chr15	-	87500000	90000000	1.3494655178355817
FS303_nucl	hESC	chr15	-	90000000	92500000	1.5296049429330716
FS303_nucl	hESC	chr15	-	100000000	101991189	1.2119483315506931
FS303_nucl	hESC	chr16	+	0	2500000	2.1105436952053327
FS303_nucl	hESC	chr16	+	2500000	5000000	1.8175876300499656
FS303_nucl	hESC	chr16	+	7500000	10000000	1.2253753693057825
FS303_nucl	hESC	chr16	+	10000000	12500000	1.5025811083775278
FS303_nucl	hESC	chr16	+	12500000	15000000	1.2316754997392312
FS303_nucl	hESC	chr16	+	22500000	25000000	1.33877771710786
FS303_nucl	hESC	chr16	+	47500000	50000000	1.2190752388723336
FS303_nucl	hESC	chr16	+	50000000	52500000	1.2190752388723336
FS303_nucl	hESC	chr16	+	52500000	55000000	1.2253753693057825
FS303_nucl	hESC	chr16	+	55000000	57500000	1.3860286953587257
FS303_nucl	hESC	chr16	+	65000000	67500000	1.521481499677874
FS303_nucl	hESC	chr16	+	67500000	70000000	1.4616302605601106
FS303_nucl	hESC	chr16	+	72500000	75000000	1.2442757606061288
FS303_nucl	hESC	chr16	+	77500000	80000000	1.3576781084082064
FS303_nucl	hESC	chr16	+	80000000	82500000	1.2379756301726799
FS303_nucl	hESC	chr16	+	82500000	85000000	1.4994310431608033
FS303_nucl	hESC	chr16	+	85000000	87500000	1.7104854126813365
FS303_nucl	hESC	chr16	+	87500000	90000000	1.7955371735328949
FS303_nucl	hESC	chr16	-	0	2500000	1.9783733352812045
FS303_nucl	hESC	chr16	-	2500000	5000000	1.8140356141396345
FS303_nucl	hESC	chr16	-	5000000	7500000	1.3621068810003178
FS303_nucl	hESC	chr16	-	10000000	12500000	1.3810689257474222
FS303_nucl	hESC	chr16	-	22500000	25000000	1.3937102889121582
FS303_nucl	hESC	chr16	-	27500000	30000000	1.2672966572647968
FS303_nucl	hESC	chr16	-	47500000	50000000	1.2957397243854532
FS303_nucl	hESC	chr16	-	55000000	57500000	1.4221533560328146
FS303_nucl	hESC	chr16	-	57500000	60000000	1.2514949533088768
FS303_nucl	hESC	chr16	-	65000000	67500000	1.368427562582686
FS303_nucl	hESC	chr16	-	67500000	70000000	1.7160650496129297
FS303_nucl	hESC	chr16	-	77500000	80000000	1.3210224507149255
FS303_nucl	hESC	chr16	-	80000000	82500000	1.2230518861882202
FS303_nucl	hESC	chr16	-	82500000	85000000	1.4189930152416306
FS303_nucl	hESC	chr16	-	85000000	87500000	1.7476684575247703
FS303_nucl	hESC	chr16	-	87500000	90000000	1.7539891391071383
FS303_nucl	hESC	chr17	+	0	2500000	1.562432347495291
FS303_nucl	hESC	chr17	+	2500000	5000000	1.6411839779134005
FS303_nucl	hESC	chr17	+	5000000	7500000	1.4931309127273544
FS303_nucl	hESC	chr17	+	7500000	10000000	1.4836807170771815
FS303_nucl	hESC	chr17	+	15000000	17500000	1.3450778475413088
FS303_nucl	hESC	chr17	+	17500000	20000000	1.2600260866897506
FS303_nucl	hESC	chr17	+	27500000	30000000	1.455330130126662
FS303_nucl	hESC	chr17	+	32500000	35000000	1.263176151906475
FS303_nucl	hESC	chr17	+	35000000	37500000	1.2127751084388847
FS303_nucl	hESC	chr17	+	37500000	40000000	1.398628956225623
